fips,state,year,sex,sex_cat,age,age_cat,hf_ageadjusted,hf_count,hf_rate,hf_ll,hf_ul,hf_attrib,stroke_ageadjusted,stroke_count,stroke_rate,stroke_ll,stroke_ul,mi_ageadjusted,mi_count,mi_rate,mi_ll,mi_ul,mi_attrib,lea_ageadjusted,lea_count,lea_rate,lea_ll,lea_ul,lea_attrib,hypogl_ageadjusted,hypogl_count,hypogl_rate,hypogl_ll,hypogl_ul,hhns_ageadjusted,hhns_count,hhns_rate,hhns_ll,hhns_ul,dka_ageadjusted,dka_count,dka_rate,dka_ll,dka_ul
4,ARIZONA,2013,0,Overall,0,18+,6.303754319,5172,9.679740009,8.207603861291243,11.15187615709646,2350,4.957159134,4210,7.879293395,6.680976848,9.077609942,4.624921205,3591,6.720793962,5.69866695,7.742920975,740,3.648716858,1983,3.711315629975136,3.146882919,4.275748341,1730,2.216259818,1169,2.187860803,1.8551216,2.520600005,1.395375937,435,0.814131265,0.69031471,0.937947821,19.18635925,3384,6.333379774,5.370172364,7.296587184
4,ARIZONA,2013,0,Overall,1,18-44,,183,2.803777486,1.419311668082529,4.188243304106727,90,,129,1.97643331,1.000498389,2.952368231,,163,2.497353717,1.264195639,3.730511795,80,,232,3.55451572007625,1.79934594,5.3096855,220,,150,2.298178267,1.16337022,3.432986315,,134,2.053039252,1.039277396,3.066801108,,2206,33.79854172,17.10929803,50.4877854
4,ARIZONA,2013,0,Overall,2,45-64,,1466,5.555829908,4.210717450604436,6.900942364399709,770,,1300,4.92672502,3.733924069,6.119525971,,1287,4.87745777,3.696584829,6.058330711,250,,996,3.774629323241517,2.860760287,4.688498359,900,,386,1.462858352,1.108688224,1.817028481,,186,0.704900657,0.534238367,0.875562947,,914,3.463866668,2.625235846,4.30249749
4,ARIZONA,2013,0,Overall,3,65-74,,1460,11.56454074,8.700250343754517,14.42883113314846,770,,1322,10.47145401,7.877897914,13.06501011,,1121,8.87934943,6.680123723,11.07857514,240,,443,3.508966813105485,2.639870481,4.378063145,370,,285,2.257461719,1.69833654,2.816586899,,,,,,,,,,
4,ARIZONA,2013,0,Overall,4,75+,,2063,26.13780342,18.4622724005407,33.81333444057282,720,,1459,18.48524246,13.05693429,23.91355063,,1020,12.92319898,9.128219994,16.71817796,170,,312,3.952978510525307,2.79216141,5.113795611,250,,348,4.409091416,3.11433388,5.703848951,,,,,,,,,,
4,ARIZONA,2013,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.560494913,0.454306742,0.666683084,,264,1.286701366,1.04293026,1.530472471
4,ARIZONA,2013,1,Males,0,18+,7.483192412,2985,10.89082298,8.204923737740705,13.57672222378108,1240,5.591843876,2332,8.508341438,6.410010773,10.6066721,6.220407361,2305,8.409831481,6.335795382,10.48386758,320,5.254466798,1405,5.12616626062615,3.861949029,6.390383492,1240,2.36043942,599,2.18546163,1.646482184,2.724441076,1.905884643,279,1.017936218,0.766892369,1.268980067,20.34297094,1806,6.589221542,4.964185015,8.214258069
4,ARIZONA,2013,1,Males,1,18-44,,117,,,,40,,77,,,,,128,,,,60,,181,,,,170,,85,,,,,98,,,,,1210,,,
4,ARIZONA,2013,1,Males,2,45-64,,908,6.276599329,3.908650869219521,8.644547788043326,430,,775,5.357229603,3.33612822,7.378330986,,886,6.124523133,3.813947875,8.435098392,100,,715,4.942476343580911,3.077847325,6.807105362,640,,207,1.430898746,0.891069086,1.970728405,,117,0.808768856,0.503647744,1.113889968,,484,3.345676294,2.083465882,4.607886706
4,ARIZONA,2013,1,Males,3,65-74,,877,14.6159341,9.040352116933084,20.19151607789569,430,,744,12.39937853,7.669352309,17.12940475,,718,11.96606691,7.401337309,16.53079652,110,,308,5.133076057016684,3.174946924,7.09120519,260,,138,2.299884727,1.422541154,3.1772283,,,,,,,,,,
4,ARIZONA,2013,1,Males,4,75+,,1083,30.18132651,18.04202840321151,42.32062461949492,330,,736,20.51103999,12.26124922,28.76083077,,573,15.96851347,9.545782341,22.3912446,50,,201,5.601520432855029,3.348520507,7.854520359,160,,169,4.709736085,2.815422715,6.604049456,,,,,,,,,,
4,ARIZONA,2013,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0.667458426,0.479210472,0.855706379,,112,1.168052245,0.838618327,1.497486163
4,ARIZONA,2013,2,Females,0,18+,5.137933068,2187,8.404171836,6.939133404432553,9.869210266748059,1110,4.328915102,1878,7.216751124,5.958707148,8.474795099,2.977140863,1286,4.941822122,4.080350049,5.803294194,420,1.948849864,578,2.221130005016551,1.833936492,2.608323518,500,2.071433693,570,2.190387721,1.808553288,2.572222155,0.85432697,156,0.599474534,0.494972479,0.70397659,17.9661545,1578,6.063915481,5.006836997,7.120993965
4,ARIZONA,2013,2,Females,1,18-44,,66,,,,50,,52,,,,,35,,,,30,,51,,,,50,,65,,,,,36,,,,,996,,,
4,ARIZONA,2013,2,Females,2,45-64,,558,4.681104174,3.37360269907134,5.988605649833522,340,,525,4.40426468,3.174088561,5.6344408,,401,3.364019308,2.424399072,4.303639544,150,,281,2.357330238389127,1.698893115,3.015767361,260,,179,1.501644529,1.082213052,1.921076006,,69,0.578846215,0.417165925,0.740526505,,430,3.6073025,2.599729678,4.614875322
4,ARIZONA,2013,2,Females,3,65-74,,583,8.800666766,5.965567890224689,11.63576564227782,340,,578,8.72518935,5.914405215,11.53597348,,403,6.083479772,4.123711595,8.043247948,130,,135,2.037890246044459,1.381392222,2.694388271,110,,147,2.219036046,1.504182641,2.93388945,,,,,,,,,,
4,ARIZONA,2013,2,Females,4,75+,,980,22.76702457,13.16546321093969,32.36858592044308,390,,723,16.79648853,9.712887655,23.88008941,,447,10.384551,6.005063322,14.76403868,120,,111,2.578714006930351,1.491190221,3.666237793,90,,179,4.158466732,2.404712158,5.912221306,,,,,,,,,,
4,ARIZONA,2013,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.466649682,0.347113208,0.586186156,,152,1.390799052,1.034533482,1.747064622
5,ARKANSAS,2012,0,Overall,0,18+,10.71288678,4446,17.14036783,15.41132851017564,18.86940715014353,1960,6.50108868,2794,10.7715222,9.684941938,11.85810247,6.247409029,2326,8.967272958,8.062696832,9.871849085,410,3.465521107,1001,3.859088663515463,3.469802033,4.248375294,820,2.18146047,631,2.432652294,2.187257825,2.678046764,0.767636209,152,0.585995481,0.526883026,0.645107937,18.52346312,2045,7.883952365,7.088656501,8.679248228
5,ARKANSAS,2012,0,Overall,1,18-44,,148,3.433262119,2.273558770794172,4.592965467140562,80,,72,1.670235625,1.106055618,2.234415633,,131,3.03890093,2.01240675,4.065395109,60,,127,2.946110061546322,1.950959215,3.941260908,120,,82,1.902212796,1.259674454,2.544751137,,42,0.974304115,0.645199111,1.303409119,,1379,31.98965177,21.18403747,42.79526608
5,ARKANSAS,2012,0,Overall,2,45-64,,1275,10.48855051,8.907120489686989,12.06998053036719,700,,889,7.313193258,6.210533424,8.415853091,,926,7.61756688,6.469014567,8.766119193,170,,488,4.014441293249585,3.409156705,4.619725881,420,,218,1.793336479,1.522942954,2.063730004,,80,0.65810513,0.558878148,0.757332112,,535,4.401078057,3.737497617,5.064658497
5,ARKANSAS,2012,0,Overall,3,65-74,,1252,22.07225626,18.47667039201577,25.66784213176097,630,,867,15.28486117,12.79494667,17.77477566,,629,11.08901692,9.282608368,12.89542548,60,,218,3.843252288411873,3.217183822,4.469320755,160,,127,2.238958902,1.874230942,2.603686862,,,,,,,,,,
5,ARKANSAS,2012,0,Overall,4,75+,,1771,46.61009784,37.218815189917,56.00138049959081,560,,966,25.42368973,20.30117192,30.54620755,,640,16.84385241,13.45005179,20.23765303,120,,168,4.42151125800037,3.530638595,5.312383921,110,,204,5.368977956,4.287204008,6.450751904,,,,,,,,,,
5,ARKANSAS,2012,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.316726817,0.276720842,0.356732793,,131,1.383040435,1.208347675,1.557733195
5,ARKANSAS,2012,1,Males,0,18+,10.56136068,2261,16.4319051,13.95246520543436,18.91134499676232,960,6.09830428,1352,9.825712382,8.343092861,11.3083319,6.915746874,1347,9.789374689,8.312238227,11.26651115,120,4.180016199,642,4.665759873907623,3.961734923,5.369784824,520,1.673179069,257,1.867757457,1.585928155,2.14958676,0.690733593,76,0.552332945,0.468990427,0.635675462,15.36530813,954,6.933231962,5.887064045,7.979399879
5,ARKANSAS,2012,1,Males,1,18-44,,83,3.398653944,1.80582912197182,4.991478766535989,40,,41,1.678853153,0.892036072,2.465670234,,82,3.357706306,1.784072145,4.931340468,30,,86,3.521496857901636,1.871100054,5.171893662,80,,35,1.433167326,0.761494208,2.104840444,,21,0.859900396,0.456896525,1.262904266,,646,26.45217407,14.05500738,38.84934076
5,ARKANSAS,2012,1,Males,2,45-64,,714,10.64752933,8.280116633948179,13.01494201720049,370,,438,6.531677654,5.07939928,7.983956027,,568,8.470303441,6.586983541,10.35362334,50,,336,5.010602035564393,3.896525475,6.124678596,290,,92,1.371950557,1.066905785,1.67699533,,41,0.611412748,0.475468882,0.747356614,,253,3.772864033,2.933990908,4.611737157
5,ARKANSAS,2012,1,Males,3,65-74,,693,25.55559608,18.73679492308018,32.37439723222194,330,,483,17.81147605,13.05897828,22.56397383,,383,14.12379985,10.35525607,17.89234364,0,,129,4.757102300168811,3.487801652,6.026402948,90,,54,1.991345149,1.460009994,2.522680304,,,,,,,,,,
5,ARKANSAS,2012,1,Males,4,75+,,771,40.57558583,29.46258581833647,51.6885858501718,220,,390,20.5246154,14.90325353,26.14597728,,314,16.52494676,11.99902976,21.05086376,40,,91,4.789076927259567,3.477425823,6.100728032,60,,76,3.999668643,2.904223764,5.095113521,,,,,,,,,,
5,ARKANSAS,2012,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.303563034,0.244973466,0.362152602,,55,1.192569062,0.96239576,1.422742364
5,ARKANSAS,2012,2,Females,0,18+,10.88531964,2185,17.94079128,15.56951869140628,20.3120638717883,1000,6.095227358,1442,11.84010116,10.27516977,13.40503254,5.491091807,979,8.038459801,6.97599945,9.100920151,290,2.595503773,359,2.947708956564497,2.558103986,3.337313927,290,2.7933482,374,3.070872283,2.664988554,3.476756013,0.866271042,76,0.624027523,0.541548476,0.706506569,22.6249355,1091,8.958079308,7.774070889,10.14208773
5,ARKANSAS,2012,2,Females,1,18-44,,65,3.478492216,1.802825219574227,5.154159212498977,40,,31,,,,,49,2.622247978,1.359052858,3.885443099,30,,41,2.194125859346165,1.137166677,3.251085042,40,,47,2.515217449,1.303581313,3.726853584,,21,1.123820562,0.582451225,1.665189899,,733,39.22668914,20.33032132,58.12305697
5,ARKANSAS,2012,2,Females,2,45-64,,561,10.29295193,8.268808407856682,12.31709544371833,330,,451,8.274726058,6.647473426,9.90197869,,358,6.568407824,5.276708396,7.860107253,120,,152,2.788821199143852,2.240390157,3.337252241,130,,126,2.311785994,1.857165525,2.766406463,,39,0.715552808,0.574836948,0.856268667,,282,5.173997225,4.156513317,6.191481132
5,ARKANSAS,2012,2,Females,3,65-74,,559,18.88166266,15.19879327135413,22.56453205190151,300,,384,12.97058759,10.44067373,15.50050145,,246,8.309282674,6.68855661,9.930008738,60,,89,3.006203894248436,2.419843651,3.592564137,70,,73,2.465762745,1.984815579,2.94670991,,,,,,,,,,
5,ARKANSAS,2012,2,Females,4,75+,,1000,52.64686226,37.05202242528142,68.2417020863907,330,,576,30.32459266,21.34196492,39.3072204,,326,17.1628771,12.07895931,22.24679488,80,,77,4.053808393699377,2.853005727,5.254611061,50,,128,6.738798369,4.74265887,8.734937867,,,,,,,,,,
5,ARKANSAS,2012,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.329218595,0.274701423,0.383735766,,76,1.563788326,1.304831761,1.82274489
6,CALIFORNIA,2011,0,Overall,0,18+,7.474180762,35451,11.92549183,10.96202548059171,12.8889581790553,16770,4.826483224,23417,7.877330461,7.24091706,8.513743863,4.387448871,20647,6.945520008,6.384388031,7.506651985,5750,2.619857736,9382,3.156045368181549,2.901066911,3.411023825,8180,2.1884176,8372,2.816287766,2.588758493,3.04381704,0.683225563,1643,0.552694792,0.508042308,0.597347276,10.63807896,12898,4.338805496,3.988271266,4.689339725
6,CALIFORNIA,2011,0,Overall,1,18-44,,1216,2.847213983,2.176873542716795,3.517554422936563,720,,678,1.587509112,1.213750215,1.961268009,,697,1.631996831,1.247763865,2.016229797,330,,853,1.997264413940097,1.527033826,2.467495002,810,,676,1.582826194,1.210169831,1.955482557,,358,0.838242275,0.640888757,1.035595792,,7757,18.16269643,13.8865198,22.43887307
6,CALIFORNIA,2011,0,Overall,2,45-64,,10384,7.083721744,6.271739134853831,7.895704354145016,5970,,7759,5.293008187,4.686288901,5.899727473,,7518,5.128603628,4.54072947,5.716477786,2140,,4610,3.144834094967483,2.784352601,3.505315589,4250,,2529,1.725224604,1.527468054,1.922981155,,776,0.529369036,0.468689288,0.590048785,,4131,2.818071507,2.495045682,3.141097331
6,CALIFORNIA,2011,0,Overall,3,65-74,,8784,14.73368148,12.2392376197115,17.2281253443876,4970,,6247,10.47829101,8.704293876,12.25228814,,5455,9.149844317,7.600756058,10.69893258,1530,,2095,3.514009870775706,2.919080466,4.108939276,1760,,1919,3.218799495,2.67384984,3.76374915,,,,,,,,,,
6,CALIFORNIA,2011,0,Overall,4,75+,,15067,31.15963015,24.68216990489126,37.63709039063678,5110,,8733,18.06046659,14.30605892,21.81487425,,6977,14.4289334,11.42944843,17.42841837,1760,,1824,3.772162035542681,2.988005436,4.556318635,1360,,3248,6.717095555,5.320746522,8.113444587,,,,,,,,,,
6,CALIFORNIA,2011,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0.471415315,0.40939512,0.53343551,,1010,0.935421351,0.812355739,1.058486964
6,CALIFORNIA,2011,1,Males,0,18+,8.920949047,18417,12.56064861,11.06954886028843,14.05174835808998,8120,5.42449637,12305,8.392180113,7.395927606,9.388432619,5.711158409,12237,8.345803173,7.355056166,9.33655018,2400,4.205804244,6628,4.520387629999786,3.983763362,5.057011898,5870,2.563428732,4084,2.78534446,2.454690642,3.115998278,1.028925172,962,0.656097299,0.578210675,0.733983924,13.81074337,6619,4.514249506,3.978353907,5.050145104
6,CALIFORNIA,2011,1,Males,1,18-44,,836,5.058187395,3.198773943947734,6.917600845132831,440,,378,2.287075162,1.446335587,3.127814736,,476,2.880020574,1.82131148,3.938729668,160,,636,3.848094716420599,2.43351702,5.262672413,600,,387,2.341529332,1.480772149,3.202286516,,238,1.440010287,0.91065574,1.969364834,,3991,24.14739939,15.27070193,33.02409686
6,CALIFORNIA,2011,1,Males,2,45-64,,6191,8.141558972,6.747458557799654,9.535659386705127,3240,,4587,6.0321969,4.999288064,7.065105735,,5139,6.758112027,5.600902847,7.915321206,950,,3432,4.513298399736747,3.740474523,5.286122277,3180,,1390,1.827938454,1.514935777,2.140941132,,472,0.620710036,0.514424235,0.726995838,,2194,2.885249618,2.391200788,3.379298448
6,CALIFORNIA,2011,1,Males,3,65-74,,4652,14.39092906,11.35297299212592,17.42888512317893,2430,,3437,10.63233516,8.387826349,12.87684397,,3199,9.896083847,7.80699927,11.98516842,630,,1455,4.50103219666472,3.550854622,5.451209771,1230,,899,2.781050134,2.193964471,3.368135797,,,,,,,,,,
6,CALIFORNIA,2011,1,Males,4,75+,,6738,31.00915319,20.69942286558563,41.31888350474408,2010,,3903,17.96211411,11.99018217,23.93404606,,3423,15.75309162,10.51560173,20.99058151,660,,1105,5.085353854201123,3.394607045,6.776100664,860,,1408,6.4797993,4.325435945,8.634162656,,,,,,,,,,
6,CALIFORNIA,2011,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,0.466191957,0.380606434,0.551777481,,434,0.802886149,0.655488859,0.950283439
6,CALIFORNIA,2011,2,Females,0,18+,6.438632878,17034,11.30729086,10.04854209776036,12.5660396258576,8660,4.344092376,11112,7.376224965,6.555089808,8.197360122,3.277453179,8410,5.582618067,4.961150584,6.20408555,3350,1.367510096,2754,1.828124869873308,1.624614591,2.031635149,2320,1.96305994,4288,2.846405026,2.529537896,3.163272157,0.453113607,681,0.452052664,0.401729316,0.502376012,8.634593405,6279,4.168045046,3.704050477,4.632039616
6,CALIFORNIA,2011,2,Females,1,18-44,,380,1.451447742,1.006809834020511,1.896085649930335,290,,300,1.145879796,0.794849869,1.496909724,,221,0.84413145,0.585539403,1.102723496,170,,217,.8288530526543864,0.574941405,1.0827647,210,,289,1.103864204,0.765705374,1.442023034,,120,0.458351919,0.317939948,0.598763889,,3766,14.38461104,9.978015355,18.79120673
6,CALIFORNIA,2011,2,Females,2,45-64,,4193,5.94349964,5.041245992683543,6.845753286810598,2730,,3172,4.496251099,3.813697183,5.178805014,,2379,3.372188324,2.860272887,3.884103761,1190,,1178,1.669793125595528,1.416309988,1.923276263,1070,,1139,1.61451135,1.369420268,1.859602431,,304,0.430914355,0.365499352,0.496329358,,1937,2.745661532,2.328856067,3.162466997
6,CALIFORNIA,2011,2,Females,3,65-74,,4132,15.13964479,11.00202315686472,19.27726642202895,2540,,2810,10.29583782,7.48201478,13.10966085,,2256,8.265982247,6.006912934,10.52505156,900,,640,2.344959502721678,1.704088776,2.98583023,530,,1020,3.737279207,2.715891486,4.758666929,,,,,,,,,,
6,CALIFORNIA,2011,2,Females,4,75+,,8329,31.28243593,23.05104785873794,39.51382400263303,3100,,4830,18.14073305,13.36733835,22.91412774,,3554,13.34827438,9.835925572,16.86062318,1100,,719,2.700452807559474,1.989879146,3.411026469,500,,1840,6.910755446,5.092319373,8.729191519,,,,,,,,,,
6,CALIFORNIA,2011,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0.476651967,0.386315707,0.566988227,,576,1.068293903,0.8658282,1.270759607
8,COLORADO,2013,0,Overall,0,18+,5.811874579,2542,9.751384455,8.98898409362566,10.51378481617033,1190,4.583799487,1997,7.660706041,7.061762878,8.259649205,4.446723679,1808,6.935681784,6.393423777,7.477939791,410,3.160065416,1010,3.874468253126268,3.571547575,4.177388932,880,2.220475327,535,2.052317342,1.891859359,2.212775325,1.113477218,226,0.866960223,0.799177972,0.934742474,23.69592899,2447,9.386954273,8.65304645,10.12086209
8,COLORADO,2013,0,Overall,1,18-44,,63,1.578870867,1.185789123911778,1.971952610078676,40,,51,1.278133559,0.959924529,1.596342589,,58,1.453563655,1.091678876,1.815448435,20,,83,2.080099713660379,1.562230116,2.597969312,80,,99,2.481082791,1.863382909,3.098782673,,56,1.403440771,1.054034777,1.752846765,,1633,40.92533533,30.73640697,51.11426369
8,COLORADO,2013,0,Overall,2,45-64,,691,6.233026336,5.431190829217816,7.034861842061136,400,,616,5.55650394,4.841698337,6.271309544,,756,6.819345745,5.942084323,7.696607167,190,,529,4.771737961726893,4.157887046,5.385588878,480,,160,1.443247777,1.257583984,1.62891157,,92,0.829867472,0.723110791,0.936624153,,629,5.673767822,4.943877036,6.403658609
8,COLORADO,2013,0,Overall,3,65-74,,621,9.029861514,7.857386439487039,10.20233658826015,360,,564,8.201033645,7.136177056,9.265890235,,482,7.008684782,6.098647768,7.918721796,100,,231,3.358933993083415,2.922795922,3.795072064,190,,107,1.555869858,1.353849193,1.757890523,,,,,,,,,,
8,COLORADO,2013,0,Overall,4,75+,,1167,28.3623436,23.92754403018366,32.79714316498624,400,,766,18.61658543,15.70565444,21.52751642,,512,12.4434618,10.49777424,14.38914936,110,,167,4.058707267177966,3.424078709,4.693335826,130,,169,4.10731454,3.465085639,4.74954344,,,,,,,,,,
8,COLORADO,2013,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0.709620383,0.638893699,0.780347067,,185,1.683073985,1.515324798,1.850823173
8,COLORADO,2013,1,Males,0,18+,6.018942556,1357,9.570200216,8.480226961878742,10.66017347105496,630,4.568937927,1076,7.588456472,6.724188807,8.452724138,5.182304573,1143,8.060971885,7.142888296,8.979055473,140,4.405512148,755,5.324613974526508,4.718180808,5.931047141,660,2.256743681,270,1.904166587,1.687296448,2.121036726,1.425822938,134,0.945030825,0.837398978,1.052662671,27.10139948,1336,9.422098371,8.348992794,10.49520395
8,COLORADO,2013,1,Males,1,18-44,,41,2.154851656,1.336373583564257,2.973329729029933,20,,25,1.313933937,0.814861941,1.813005932,,37,1.944622226,1.205995673,2.68324878,0,,61,3.205998805710312,1.988263137,4.423734475,60,,51,2.680425231,1.66231836,3.698532102,,38,1.997179584,1.238590151,2.755769017,,907,47.66952323,29.56319123,65.77585523
8,COLORADO,2013,1,Males,2,45-64,,413,6.158746358,5.056353486984382,7.261139228974174,220,,372,5.547345388,4.554391034,6.540299741,,502,7.48593383,6.145979299,8.825888361,50,,411,6.12892192041037,5.031867514,7.225976327,380,,93,1.386836347,1.138597759,1.635074935,,52,0.775435377,0.636635306,0.914235448,,356,5.308749887,4.358503248,6.258996527
8,COLORADO,2013,1,Males,3,65-74,,346,10.00779458,8.111331063399446,11.90425809418213,200,,314,9.082218202,7.361150156,10.80328625,,324,9.371460819,7.595581689,11.14733995,40,,171,4.946048765818569,4.008779225,5.883318307,140,,51,1.475137351,1.195600821,1.754673881,,,,,,,,,,
8,COLORADO,2013,1,Males,4,75+,,557,26.35397554,20.27897219000037,32.42897889709816,190,,365,17.26966081,13.28873402,21.25058761,,280,13.24795898,10.19409733,16.30182063,50,,112,5.299183592239708,4.077638932,6.520728252,90,,75,3.548560441,2.730561785,4.366559097,,,,,,,,,,
8,COLORADO,2013,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.78982727,0.67432194,0.9053326,,73,1.310395244,1.118761401,1.502029087
8,COLORADO,2013,2,Females,0,18+,5.651886672,1185,9.967480228,8.906575701982474,11.02838475332321,570,4.607093886,921,7.746877038,6.922325925,8.57142815,3.622338574,665,5.593564853,4.99820493,6.188924777,270,1.744689942,255,2.144900808482257,1.916604898,2.373196719,220,2.205163885,265,2.229014566,1.991765874,2.466263257,0.8372915,92,0.773846566,0.691480983,0.85621215,20.66699302,1111,9.345038424,8.350384477,10.33969237
8,COLORADO,2013,2,Females,1,18-44,,22,1.053887092,.7094130131064622,1.398361170139204,20,,26,1.245502926,0.838397197,1.652608656,,21,1.005983133,0.677166967,1.334799299,20,,22,1.053887091622833,0.709413013,1.39836117,20,,48,2.299390018,1.54781021,3.050969826,,18,0.862271257,0.580428829,1.144113685,,726,34.77827402,23.41062943,46.14591861
8,COLORADO,2013,2,Females,2,45-64,,278,6.346746067,5.222465404854172,7.471026728721374,180,,244,5.570525325,4.583746614,6.557304035,,254,5.798825543,4.771605082,6.826046004,140,,118,2.693942575111357,2.21672992,3.17115523,110,,67,1.529611462,1.258651734,1.80057119,,40,0.913200873,0.751433871,1.074967875,,273,6.232595958,5.128536171,7.336655744
8,COLORADO,2013,2,Females,3,65-74,,275,8.041225566,6.605734075089832,9.476717057632793,160,,250,7.31020506,6.005212796,8.615197325,,158,4.620049598,3.795294487,5.444804709,60,,60,1.754449214478832,1.441251071,2.067647358,50,,56,1.637485934,1.345167666,1.929804201,,,,,,,,,,
8,COLORADO,2013,2,Females,4,75+,,610,30.48357698,24.05594537310789,36.91120858123462,210,,401,20.03920388,15.81382638,24.26458138,,232,11.59375387,9.149146437,14.0383613,60,,55,2.748519235646588,2.168978681,3.32805979,40,,94,4.697469239,3.706981746,5.687956732,,,,,,,,,,
8,COLORADO,2013,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.627195854,0.541550421,0.712841286,,112,2.066056929,1.7839308,2.348183059
12,FLORIDA,2013,0,Overall,0,18+,9.278267323,27763,15.94839262,14.91063067529289,16.98615455570802,12190,6.074834755,18234,10.4744801,9.792905656,11.15605454,5.89580845,16044,9.216439546,8.616725806,9.816153286,4200,3.675791667,6656,3.823524159808775,3.574727435,4.072320885,5600,2.940133926,5681,3.263437613,3.051085721,3.475789505,1.665443714,1580,0.90762743,0.848568111,0.966686748,19.29915539,9683,5.56237747,5.200433556,5.924321383
12,FLORIDA,2013,0,Overall,1,18-44,,728,4.239697843,3.19979794825062,5.27959773738624,460,,429,2.498393372,1.88559522,3.111191524,,515,2.999236798,2.263593329,3.734880268,260,,570,3.319543640668276,2.505336306,4.133750976,540,,499,2.906056626,2.193268099,3.618845152,,412,2.399389439,1.810874663,2.987904214,,5778,33.64968975,25.39619855,41.90318094
12,FLORIDA,2013,0,Overall,2,45-64,,7139,10.04501777,8.966933986904106,11.12310155711599,3990,,5331,7.50104913,6.69599735,8.306100911,,5407,7.607985865,6.791457076,8.424514655,1530,,3177,4.47023693257822,3.990467751,4.950006114,2850,,1604,2.256927932,2.014702636,2.499153228,,723,1.017306044,0.908123445,1.126488643,,3021,4.250735214,3.794524103,4.706946324
12,FLORIDA,2013,0,Overall,3,65-74,,7319,15.52698887,13.74926215224836,17.30471557914183,3840,,5410,11.47711569,10.16306985,12.79116154,,4596,9.750244682,8.633912946,10.86657642,1180,,1590,3.373126423890585,2.986928108,3.75932474,1280,,1338,2.838517708,2.513528181,3.163507234,,,,,,,,,,
12,FLORIDA,2013,0,Overall,4,75+,,12577,32.49714018,28.1406894172872,36.85359093407505,3910,,7064,18.25234938,15.8055045,20.69919427,,5526,14.2783809,12.36427206,16.19248974,1230,,1319,3.40810430879569,2.951225995,3.864982622,930,,2240,5.787834459,5.011938005,6.563730913,,,,,,,,,,
12,FLORIDA,2013,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,0.518411497,0.473488519,0.563334475,,884,1.029833176,0.940592923,1.119073428
12,FLORIDA,2013,1,Males,0,18+,10.38419641,15243,16.48102259,14.93596581933327,18.02607936363527,6380,6.018604102,9656,10.44025153,9.461502719,11.41900035,7.28910753,9757,10.54945466,9.560468313,11.53844101,1910,5.318759225,4695,5.076323628355222,4.60043033,5.552216927,4020,2.771761282,2694,2.912804229,2.639735742,3.185872716,2.285618787,917,0.991477906,0.898529204,1.084426607,21.56956808,4809,5.199582605,4.71213407,5.68703114
12,FLORIDA,2013,1,Males,1,18-44,,446,5.950982092,3.683412036621866,8.21855214741899,250,,186,2.481799707,1.536131477,3.427467936,,334,4.456565064,2.758429642,6.154700487,130,,396,5.283831633273744,3.270473467,7.297189799,370,,217,2.895432991,1.79215339,3.998712592,,265,3.535897431,2.188574416,4.883220446,,2856,38.1076342,23.58705107,52.62821734
12,FLORIDA,2013,1,Males,2,45-64,,4255,10.90047818,9.278174248919832,12.52278210542097,2240,,2964,7.593188559,6.463104224,8.723272893,,3585,9.184069157,7.817216142,10.55092217,680,,2335,5.981813523782111,5.091548031,6.872079017,2100,,777,1.990522102,1.694275298,2.286768906,,425,1.088766915,0.926727158,1.250806673,,1588,4.068145557,3.462688768,4.673602346
12,FLORIDA,2013,1,Males,3,65-74,,4224,16.76369919,14.16996536468044,19.35743301290258,2110,,3056,12.12828237,10.25175524,14.00480949,,2837,11.25914171,9.517090847,13.00119258,540,,1125,4.46476363337842,3.773960946,5.155566321,920,,666,2.643140071,2.23418488,3.052095262,,,,,,,,,,
12,FLORIDA,2013,1,Males,4,75+,,6318,30.43155517,24.02200997264022,36.84110036178456,1790,,3450,16.61742091,13.11743185,20.11740998,,3001,14.45474787,11.41026463,17.49923112,570,,839,4.041164100236023,3.190007339,4.892320862,630,,1034,4.98040963,3.9314274,6.02939186,,,,,,,,,,
12,FLORIDA,2013,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0.493922286,0.431141517,0.556703055,,365,0.794192222,0.69324517,0.895139274
